geography,count,total,group,subgroup,id
E06000019,55,187032,"Asian, Asian British or Asian Welsh",Bangladeshi,434
E06000019,339,187032,"Asian, Asian British or Asian Welsh",Chinese,435
E06000019,843,187032,"Asian, Asian British or Asian Welsh",Indian,436
E06000019,139,187032,"Asian, Asian British or Asian Welsh",Pakistani,437
E06000019,842,187032,"Asian, Asian British or Asian Welsh",Other Asian,438
E06000019,567,187032,"Black, Black British, Black Welsh, Caribbean or African",NA,439
E06000019,340,187032,"Black, Black British, Black Welsh, Caribbean or African",African,440
E06000019,150,187032,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,441
E06000019,77,187032,"Black, Black British, Black Welsh, Caribbean or African",Other Black,442
E06000019,1980,187032,Mixed or Multiple ethnic groups,NA,443
E06000019,689,187032,Mixed or Multiple ethnic groups,White and Asian,444
E06000019,280,187032,Mixed or Multiple ethnic groups,White and Black African,445
E06000019,473,187032,Mixed or Multiple ethnic groups,White and Black Caribbean,446
E06000019,538,187032,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,447
E06000019,181248,187032,White,NA,448
E06000019,170419,187032,White,"English, Welsh, Scottish, Northern Irish or British",449
E06000019,727,187032,White,Irish,450
E06000019,431,187032,White,Gypsy or Irish Traveller,451
E06000019,161,187032,White,Roma,452
E06000019,9510,187032,White,Other White,453
E06000019,1019,187032,Other ethnic group,NA,454
E06000019,224,187032,Other ethnic group,Arab,455
E06000019,795,187032,Other ethnic group,Any other ethnic group,456
E06000020,10067,185543,"Asian, Asian British or Asian Welsh",NA,457
E06000020,207,185543,"Asian, Asian British or Asian Welsh",Bangladeshi,458
E06000020,818,185543,"Asian, Asian British or Asian Welsh",Chinese,459
E06000020,4559,185543,"Asian, Asian British or Asian Welsh",Indian,460
E06000020,3368,185543,"Asian, Asian British or Asian Welsh",Pakistani,461
E06000020,1115,185543,"Asian, Asian British or Asian Welsh",Other Asian,462
E06000020,5351,185543,"Black, Black British, Black Welsh, Caribbean or African",NA,463
E06000020,3962,185543,"Black, Black British, Black Welsh, Caribbean or African",African,464
E06000020,748,185543,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,465
E06000020,641,185543,"Black, Black British, Black Welsh, Caribbean or African",Other Black,466
E06000020,4844,185543,Mixed or Multiple ethnic groups,NA,467
E06000020,1315,185543,Mixed or Multiple ethnic groups,White and Asian,468
E06000020,676,185543,Mixed or Multiple ethnic groups,White and Black African,469
E06000020,2083,185543,Mixed or Multiple ethnic groups,White and Black Caribbean,470
E06000020,770,185543,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,471
E06000020,163638,185543,White,NA,472
E06000020,153936,185543,White,"English, Welsh, Scottish, Northern Irish or British",473
E06000020,723,185543,White,Irish,474
E06000020,203,185543,White,Gypsy or Irish Traveller,475
E06000020,187,185543,White,Roma,476
E06000020,8589,185543,White,Other White,477
E06000020,1643,185543,Other ethnic group,NA,478
E06000020,242,185543,Other ethnic group,Arab,479
E06000020,1401,185543,Other ethnic group,Any other ethnic group,480
E06000021,25597,258369,"Asian, Asian British or Asian Welsh",NA,481
E06000021,1577,258369,"Asian, Asian British or Asian Welsh",Bangladeshi,482
E06000021,1073,258369,"Asian, Asian British or Asian Welsh",Chinese,483
E06000021,2772,258369,"Asian, Asian British or Asian Welsh",Indian,484
E06000021,15579,258369,"Asian, Asian British or Asian Welsh",Pakistani,485
E06000021,4596,258369,"Asian, Asian British or Asian Welsh",Other Asian,486
E06000021,6884,258369,"Black, Black British, Black Welsh, Caribbean or African",NA,487
E06000021,5048,258369,"Black, Black British, Black Welsh, Caribbean or African",African,488
E06000021,916,258369,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,489
E06000021,920,258369,"Black, Black British, Black Welsh, Caribbean or African",Other Black,490
E06000021,5860,258369,Mixed or Multiple ethnic groups,NA,491
E06000021,1783,258369,Mixed or Multiple ethnic groups,White and Asian,492
E06000021,1020,258369,Mixed or Multiple ethnic groups,White and Black African,493
E06000021,2040,258369,Mixed or Multiple ethnic groups,White and Black Caribbean,494
E06000021,1017,258369,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,495
E06000021,215699,258369,White,NA,496
E06000021,202906,258369,White,"English, Welsh, Scottish, Northern Irish or British",497
E06000021,572,258369,White,Irish,498
E06000021,295,258369,White,Gypsy or Irish Traveller,499
E06000021,428,258369,White,Roma,500
E06000021,11498,258369,White,Other White,501
E06000021,4329,258369,Other ethnic group,NA,502
E06000021,690,258369,Other ethnic group,Arab,503
E06000021,3639,258369,Other ethnic group,Any other ethnic group,504
E06000022,6389,193409,"Asian, Asian British or Asian Welsh",NA,505
E06000022,359,193409,"Asian, Asian British or Asian Welsh",Bangladeshi,506
E06000022,2089,193409,"Asian, Asian British or Asian Welsh",Chinese,507
E06000022,1787,193409,"Asian, Asian British or Asian Welsh",Indian,508
E06000022,278,193409,"Asian, Asian British or Asian Welsh",Pakistani,509
E06000022,1876,193409,"Asian, Asian British or Asian Welsh",Other Asian,510
E06000022,1846,193409,"Black, Black British, Black Welsh, Caribbean or African",NA,511
E06000022,980,193409,"Black, Black British, Black Welsh, Caribbean or African",African,512
E06000022,616,193409,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,513
E06000022,250,193409,"Black, Black British, Black Welsh, Caribbean or African",Other Black,514
E06000022,5256,193409,Mixed or Multiple ethnic groups,NA,515
E06000022,1846,193409,Mixed or Multiple ethnic groups,White and Asian,516
E06000022,595,193409,Mixed or Multiple ethnic groups,White and Black African,517
E06000022,1505,193409,Mixed or Multiple ethnic groups,White and Black Caribbean,518
E06000022,1310,193409,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,519
E06000022,178308,193409,White,NA,520
E06000022,165478,193409,White,"English, Welsh, Scottish, Northern Irish or British",521
E06000022,1427,193409,White,Irish,522
E06000022,71,193409,White,Gypsy or Irish Traveller,523
E06000022,218,193409,White,Roma,524
E06000022,11114,193409,White,Other White,525
E06000022,1610,193409,Other ethnic group,NA,526
E06000022,552,193409,Other ethnic group,Arab,527
E06000022,1058,193409,Other ethnic group,Any other ethnic group,528
E06000023,31269,472467,"Asian, Asian British or Asian Welsh",NA,529
E06000023,2616,472467,"Asian, Asian British or Asian Welsh",Bangladeshi,530
E06000023,5466,472467,"Asian, Asian British or Asian Welsh",Chinese,531
E06000023,8302,472467,"Asian, Asian British or Asian Welsh",Indian,532
E06000023,9064,472467,"Asian, Asian British or Asian Welsh",Pakistani,533
E06000023,5821,472467,"Asian, Asian British or Asian Welsh",Other Asian,534
E06000023,27890,472467,"Black, Black British, Black Welsh, Caribbean or African",NA,535
E06000023,18149,472467,"Black, Black British, Black Welsh, Caribbean or African",African,536
E06000023,6803,472467,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,537
E06000023,2938,472467,"Black, Black British, Black Welsh, Caribbean or African",Other Black,538
E06000023,21116,472467,Mixed or Multiple ethnic groups,NA,539
E06000023,5556,472467,Mixed or Multiple ethnic groups,White and Asian,540
E06000023,2621,472467,Mixed or Multiple ethnic groups,White and Black African,541
E06000023,7714,472467,Mixed or Multiple ethnic groups,White and Black Caribbean,542
E06000023,5225,472467,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,543
E06000023,383142,472467,White,NA,544
E06000023,338452,472467,White,"English, Welsh, Scottish, Northern Irish or British",545
E06000023,4288,472467,White,Irish,546
E06000023,273,472467,White,Gypsy or Irish Traveller,547
E06000023,966,472467,White,Roma,548
E06000023,39163,472467,White,Other White,549
E06000023,9050,472467,Other ethnic group,NA,550
E06000023,2540,472467,Other ethnic group,Arab,551
E06000023,6510,472467,Other ethnic group,Any other ethnic group,552
E06000024,3322,216729,"Asian, Asian British or Asian Welsh",NA,553
E06000024,433,216729,"Asian, Asian British or Asian Welsh",Bangladeshi,554
E06000024,725,216729,"Asian, Asian British or Asian Welsh",Chinese,555
E06000024,1067,216729,"Asian, Asian British or Asian Welsh",Indian,556
E06000024,148,216729,"Asian, Asian British or Asian Welsh",Pakistani,557
E06000024,949,216729,"Asian, Asian British or Asian Welsh",Other Asian,558
E06000024,1139,216729,"Black, Black British, Black Welsh, Caribbean or African",NA,559
E06000024,733,216729,"Black, Black British, Black Welsh, Caribbean or African",African,560
E06000024,251,216729,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,561
E06000024,155,216729,"Black, Black British, Black Welsh, Caribbean or African",Other Black,562
E06000024,3635,216729,Mixed or Multiple ethnic groups,NA,563
E06000024,1191,216729,Mixed or Multiple ethnic groups,White and Asian,564
E06000024,497,216729,Mixed or Multiple ethnic groups,White and Black African,565
E06000024,1007,216729,Mixed or Multiple ethnic groups,White and Black Caribbean,566
E06000024,940,216729,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,567
E06000024,207429,216729,White,NA,568
E06000024,195915,216729,White,"English, Welsh, Scottish, Northern Irish or British",569
E06000024,1210,216729,White,Irish,570
E06000024,187,216729,White,Gypsy or Irish Traveller,571
E06000024,169,216729,White,Roma,572
E06000024,9948,216729,White,Other White,573
E06000024,1204,216729,Other ethnic group,NA,574
E06000024,247,216729,Other ethnic group,Arab,575
E06000024,957,216729,Other ethnic group,Any other ethnic group,576
E06000025,11094,290424,"Asian, Asian British or Asian Welsh",NA,577
E06000025,581,290424,"Asian, Asian British or Asian Welsh",Bangladeshi,578
E06000025,2113,290424,"Asian, Asian British or Asian Welsh",Chinese,579
E06000025,4867,290424,"Asian, Asian British or Asian Welsh",Indian,580
E06000025,1352,290424,"Asian, Asian British or Asian Welsh",Pakistani,581
E06000025,2181,290424,"Asian, Asian British or Asian Welsh",Other Asian,582
E06000025,4534,290424,"Black, Black British, Black Welsh, Caribbean or African",NA,583
E06000025,2787,290424,"Black, Black British, Black Welsh, Caribbean or African",African,584
E06000025,1219,290424,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,585
E06000025,528,290424,"Black, Black British, Black Welsh, Caribbean or African",Other Black,586
E06000025,7289,290424,Mixed or Multiple ethnic groups,NA,587
E06000025,1953,290424,Mixed or Multiple ethnic groups,White and Asian,588
E06000025,905,290424,Mixed or Multiple ethnic groups,White and Black African,589
E06000025,2711,290424,Mixed or Multiple ethnic groups,White and Black Caribbean,590
E06000025,1720,290424,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,591
E06000025,264856,290424,White,NA,592
E06000025,249160,290424,White,"English, Welsh, Scottish, Northern Irish or British",593
E06000025,1327,290424,White,Irish,594
E06000025,443,290424,White,Gypsy or Irish Traveller,595
E06000025,373,290424,White,Roma,596
E06000025,13553,290424,White,Other White,597
E06000025,2651,290424,Other ethnic group,NA,598
E06000025,751,290424,Other ethnic group,Arab,599
E06000025,1900,290424,Other ethnic group,Any other ethnic group,600
E06000026,5947,264695,"Asian, Asian British or Asian Welsh",NA,601
E06000026,537,264695,"Asian, Asian British or Asian Welsh",Bangladeshi,602
E06000026,1430,264695,"Asian, Asian British or Asian Welsh",Chinese,603
E06000026,1403,264695,"Asian, Asian British or Asian Welsh",Indian,604
E06000026,389,264695,"Asian, Asian British or Asian Welsh",Pakistani,605
E06000026,2188,264695,"Asian, Asian British or Asian Welsh",Other Asian,606
E06000026,2786,264695,"Black, Black British, Black Welsh, Caribbean or African",NA,607
E06000026,2022,264695,"Black, Black British, Black Welsh, Caribbean or African",African,608
E06000026,460,264695,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,609
E06000026,304,264695,"Black, Black British, Black Welsh, Caribbean or African",Other Black,610
E06000026,4656,264695,Mixed or Multiple ethnic groups,NA,611
E06000026,1349,264695,Mixed or Multiple ethnic groups,White and Asian,612
E06000026,860,264695,Mixed or Multiple ethnic groups,White and Black African,613
E06000026,1108,264695,Mixed or Multiple ethnic groups,White and Black Caribbean,614
E06000026,1339,264695,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,615
E06000026,248727,264695,White,NA,616
E06000026,236802,264695,White,"English, Welsh, Scottish, Northern Irish or British",617
E06000026,1055,264695,White,Irish,618
E06000026,165,264695,White,Gypsy or Irish Traveller,619
E06000026,168,264695,White,Roma,620
E06000026,10537,264695,White,Other White,621
E06000026,2579,264695,Other ethnic group,NA,622
E06000026,677,264695,Other ethnic group,Arab,623
E06000026,1902,264695,Other ethnic group,Any other ethnic group,624
E06000027,2254,139324,"Asian, Asian British or Asian Welsh",NA,625
E06000027,129,139324,"Asian, Asian British or Asian Welsh",Bangladeshi,626
E06000027,435,139324,"Asian, Asian British or Asian Welsh",Chinese,627
E06000027,527,139324,"Asian, Asian British or Asian Welsh",Indian,628
E06000027,162,139324,"Asian, Asian British or Asian Welsh",Pakistani,629
E06000027,1001,139324,"Asian, Asian British or Asian Welsh",Other Asian,630
E06000027,447,139324,"Black, Black British, Black Welsh, Caribbean or African",NA,631
E06000027,264,139324,"Black, Black British, Black Welsh, Caribbean or African",African,632
E06000027,135,139324,"Black, Black British, Black Welsh, Caribbean or African",Caribbean,633
E06000027,48,139324,"Black, Black British, Black Welsh, Caribbean or African",Other Black,634
E06000027,2084,139324,Mixed or Multiple ethnic groups,NA,635
E06000027,679,139324,Mixed or Multiple ethnic groups,White and Asian,636
E06000027,288,139324,Mixed or Multiple ethnic groups,White and Black African,637
E06000027,581,139324,Mixed or Multiple ethnic groups,White and Black Caribbean,638
E06000027,536,139324,Mixed or Multiple ethnic groups,Other Mixed or Multiple ethnic groups,639
E06000027,133922,139324,White,NA,640
E06000027,128375,139324,White,"English, Welsh, Scottish, Northern Irish or British",641
E06000027,714,139324,White,Irish,642
E06000027,41,139324,White,Gypsy or Irish Traveller,643
E06000027,78,139324,White,Roma,644
E06000027,4714,139324,White,Other White,645
E06000027,617,139324,Other ethnic group,NA,646
E06000027,136,139324,Other ethnic group,Arab,647
E06000027,481,139324,Other ethnic group,Any other ethnic group,648
E06000030,27173,233411,"Asian, Asian British or Asian Welsh",NA,649
E06000030,1403,233411,"Asian, Asian British or Asian Welsh",Bangladeshi,650
E06000030,1156,233411,"Asian, Asian British or Asian Welsh",Chinese,651
E06000030,17643,233411,"Asian, Asian British or Asian Welsh",Indian,652
E06000030,2025,233411,"Asian, Asian British or Asian Welsh",Pakistani,653
